0.0,0.0,0.0,0.3379310369491577,-0.04827586188912392,0.6620689630508423,-0.3931034505367279,0.751724123954773,-0.751724123954773,0.7448275685310364,-1.0,0.475862056016922,-0.7586206793785095,0.5310344696044922,-0.9241379499435425,0.4689655303955078,-0.6275861859321594,0.4206896424293518,-0.5931034684181213,0.22758620977401733,-0.7931034564971924,0.2827586233615875,-0.951724112033844,0.2620689570903778,-0.5931034684181213,0.24137930572032928,-0.6068965792655945,-0.006896551698446274,-0.7862069010734558,0.03448275849223137,-0.931034505367279,0.05517241358757019,-0.6000000238418579,0.04137931019067764,-0.6068965792655945,-0.24137930572032928,-0.7655172348022461,-0.1862068921327591,-0.8620689511299133,-0.14482758939266205,-0.634482741355896,-0.158620685338974,-0.6137930750846863
3.0,0.0,0.0,0.15568862855434418,-0.053892213851213455,0.3053892254829407,-0.17365269362926483,0.4371257424354553,-0.227544903755188,0.5089820623397827,-0.28143712878227234,0.12574850022792816,-0.5209580659866333,0.185628741979599,-0.742514967918396,0.23353293538093567,-0.886227548122406,0.257485032081604,-1.0,0.05988023802638054,-0.5269461274147034,0.28143712878227234,-0.6347305178642273,0.43113771080970764,-0.5269461274147034,0.4910179674625397,-0.401197612285614,0.02994011901319027,-0.4910179674625397,0.2514970004558563,-0.598802387714386,0.4071856141090393,-0.5029940009117126,0.473053902387619,-0.39520958065986633,0.02994011901319027,-0.42514970898628235,0.20359280705451965,-0.538922131061554,0.3353293538093567,-0.5089820623397827,0.401197612285614,-0.4371257424354553
10.0,0.0,0.0,-0.10638298094272614,-0.17553190886974335,-0.3297872245311737,-0.25531914830207825,-0.5319148898124695,-0.25531914830207825,-0.6808510422706604,-0.2819148898124695,-0.33510637283325195,-0.38297873735427856,-0.6382978558540344,-0.41489362716674805,-0.813829779624939,-0.457446813583374,-0.9627659320831299,-0.49468085169792175,-0.292553186416626,-0.2393617033958435,-0.6329787373542786,-0.17553190886974335,-0.8404255509376526,-0.11702127754688263,-1.0,-0.06914893537759781,-0.2606382966041565,-0.0797872319817543,-0.5691489577293396,-0.026595745235681534,-0.4893617033958435,-0.03191489353775978,-0.3882978856563568,-0.042553190141916275,-0.24468085169792175,0.07446808367967606,-0.521276593208313,0.07446808367967606,-0.46276596188545227,0.06914893537759781,-0.36702126264572144,0.06382978707551956
6.0,0.0,0.0,-0.034285712987184525,-0.21142856776714325,-0.17142857611179352,-0.4057142734527588,-0.24571429193019867,-0.5771428346633911,-0.22857142984867096,-0.7085714340209961,-0.4228571355342865,-0.3085714280605316,-0.6857143044471741,-0.2800000011920929,-0.8628571629524231,-0.2571428716182709,-1.0,-0.23428571224212646,-0.4514285624027252,-0.17142857611179352,-0.6171428561210632,-0.09714286029338837,-0.5371428728103638,-0.08571428805589676,-0.4399999976158142,-0.10857142508029938,-0.4457142949104309,-0.022857142612338066,-0.5885714292526245,0.011428571306169033,-0.5199999809265137,0.02857142873108387,-0.4399999976158142,0.011428571306169033,-0.4285714328289032,0.11428571492433548,-0.5600000023841858,0.10857142508029938,-0.49714285135269165,0.11999999731779099,-0.4171428680419922,0.11428571492433548
7.0,0.0,0.0,-0.07954545319080353,-0.17613635957241058,-0.2954545319080353,-0.2670454680919647,-0.5170454382896423,-0.21590909361839294,-0.6590909361839294,-0.13636364042758942,-0.28409090638160706,-0.4545454680919647,-0.5965909361839294,-0.4204545319080353,-0.7784090638160706,-0.3863636255264282,-0.9204545617103577,-0.3693181872367859,-0.27272728085517883,-0.3295454680919647,-0.6306818127632141,-0.28977271914482117,-0.8409090638160706,-0.2613636255264282,-1.0,-0.23863635957241058,-0.27272728085517883,-0.1818181872367859,-0.5795454382896423,-0.10227272659540176,-0.5056818127632141,-0.07954545319080353,-0.40909090638160706,-0.09090909361839294,-0.27840909361839294,-0.028409091755747795,-0.5227272510528564,0.005681818351149559,-0.46022728085517883,0.017045455053448677,-0.375,0.0
0.0,0.0,0.0,0.3120567500591278,-0.13475176692008972,0.4680851101875305,-0.45390069484710693,0.4964539110660553,-0.7659574747085571,0.5177304744720459,-1.0,0.3333333432674408,-0.7659574747085571,0.2978723347187042,-1.0,0.29078012704849243,-0.7872340679168701,0.2978723347187042,-0.6170212626457214,0.10638298094272614,-0.758865237236023,0.07092198729515076,-0.9645389914512634,0.09219858050346375,-0.6666666865348816,0.12056737393140793,-0.567375898361206,-0.10638298094272614,-0.7021276354789734,-0.1489361673593521,-0.8865247964859009,-0.09219858050346375,-0.6170212626457214,-0.05673758685588837,-0.5177304744720459,-0.3191489279270172,-0.609929084777832,-0.3404255211353302,-0.7801418304443359,-0.26950353384017944,-0.6028369069099426,-0.23404255509376526,-0.5106382966041565
22.0,0.0,0.0,0.10674156993627548,-0.07865168899297714,0.11797752976417542,-0.21348313987255096,-0.01123595517128706,-0.30337077379226685,-0.1404494345188141,-0.3651685416698456,0.15168538689613342,-0.47752809524536133,0.23595505952835083,-0.6685393452644348,0.28651684522628784,-0.7921348214149475,0.3258427083492279,-0.898876428604126,0.028089888393878937,-0.5,0.02247191034257412,-0.7415730357170105,0.01123595517128706,-0.882022500038147,0.0,-1.0,-0.07303370535373688,-0.45505619049072266,-0.15168538689613342,-0.6573033928871155,-0.1910112351179123,-0.7977527976036072,-0.21910113096237183,-0.9213483333587646,-0.14606741070747375,-0.3651685416698456,-0.15168538689613342,-0.42134830355644226,-0.11235955357551575,-0.33707866072654724,-0.07865168899297714,-0.2584269642829895
25.0,0.0,0.0,0.05844155699014664,-0.20779220759868622,0.0714285746216774,-0.4740259647369385,0.025974025949835777,-0.6623376607894897,-0.09740259498357773,-0.649350643157959,-0.26623377203941345,-0.6233766078948975,-0.22077922523021698,-0.7857142686843872,-0.14935064315795898,-0.9090909361839294,-0.09090909361839294,-1.0,-0.37662336230278015,-0.5584415793418884,-0.25974026322364807,-0.7142857313156128,-0.12987013161182404,-0.5649350881576538,-0.12337662279605865,-0.4675324559211731,-0.44155845046043396,-0.44805195927619934,-0.2792207896709442,-0.5714285969734192,-0.14935064315795898,-0.4545454680919647,-0.16233766078948975,-0.37012988328933716,-0.4740259647369385,-0.31168830394744873,-0.3246753215789795,-0.44155845046043396,-0.22077922523021698,-0.37012988328933716,-0.23376622796058655,-0.29870128631591797
25.0,0.0,0.0,0.12883435189723969,-0.12883435189723969,0.21472392976284027,-0.3558282256126404,0.22085890173912048,-0.5337423086166382,0.11042945086956024,-0.5766870975494385,0.024539876729249954,-0.6073619723320007,0.05521472543478012,-0.7975460290908813,0.12883435189723969,-0.907975435256958,0.1779141128063202,-1.0,-0.11656441539525986,-0.5766870975494385,-0.01840490847826004,-0.7361963391304016,0.06748466193675995,-0.5276073813438416,0.04907975345849991,-0.4171779155731201,-0.2269938588142395,-0.5030674934387207,-0.11042945086956024,-0.6012269854545593,-0.01840490847826004,-0.4110429584980011,-0.04907975345849991,-0.33742332458496094,-0.3251533806324005,-0.38650307059288025,-0.19631901383399963,-0.4601227045059204,-0.11042945086956024,-0.3558282256126404,-0.14723926782608032,-0.30061349272727966
22.0,0.0,0.0,0.16249999403953552,0.012500000186264515,0.26875001192092896,-0.0062500000931322575,0.21875,-0.03125,0.125,-0.08749999850988388,0.29374998807907104,-0.3687500059604645,0.4124999940395355,-0.5687500238418579,0.4937500059604645,-0.6937500238418579,0.5562499761581421,-0.8187500238418579,0.13750000298023224,-0.40625,0.15625,-0.6625000238418579,0.15625,-0.8374999761581421,0.16249999403953552,-1.0,-0.012500000186264515,-0.35624998807907104,-0.05624999850988388,-0.543749988079071,-0.08749999850988388,-0.6812499761581421,-0.10000000149011612,-0.824999988079071,-0.13750000298023224,-0.24375000596046448,-0.15000000596046448,-0.22499999403953552,-0.11874999850988388,-0.15000000596046448,-0.07500000298023224,-0.09375
